"trip_id","hotel_name","nights","rooms","check_in_time","check_out_time","hotel_per_room_usd"
"512673-4d62da1b7d104b09bfae4c714e469fa2","Hilton - winnipeg","4","2","2023-01-23 15:30:30.285","2023-01-28 11:00:00","86"
"512703-d32502407ccf41a7ba0be07e9a6a6451","NH Hotel  - winnipeg","-1","1","2023-01-30 11:30:10.89","2023-01-29 11:00:00","122"
"512786-78d0794720474af6af55271f88fea180","Starwood  - austin","6","1","2023-01-24 20:03:16.425","2023-01-31 11:00:00","289"
"512839-1285bf716b7a4d25a085f53bb53c005b","Rosewood - boston","1","1","2023-01-23 16:53:41.73","2023-01-25 11:00:00","222"
"512957-e072f07313f54f62925f5ea21b87f4c6","Starwood  - edmonton","6","1","2023-01-23 12:57:08.19","2023-01-30 11:00:00","66"
"512976-ba7a3e869a9a4cc2ab25e21090f9d213","Starwood  - boston","5","2","2023-01-23 11:00:00","2023-01-28 11:00:00","233"
"512985-c22462f735a344c0b1277f4a4358bfaf","Marriott  - hamilton","0","1","2023-01-29 10:41:18.69","2023-01-29 11:00:00","120"
"513007-429d408102054fc79ba47cc28683b166","NH Hotel  - new york","3","1","2023-01-25 17:03:24.75","2023-01-29 11:00:00","97"
"513032-0a02db325f41462d8d3ea24f75a6eb8f","Extended Stay  - san diego","4","1","2023-01-24 13:54:53.1","2023-01-29 11:00:00","121"
"513066-a11aec1d10b34622a3473527d59d4bc4","Crowne Plaza - phoenix","4","2","2023-01-23 22:20:46.995","2023-01-28 11:00:00","82"
"513076-44cd976a22074308b9863988a4dd85cc","Crowne Plaza - montreal","7","1","2023-01-25 22:05:57.66","2023-02-02 11:00:00","152"
"513126-ebc0f43250ba45f09ace5a0ed53f4898","Wyndham - ottawa","4","1","2023-01-24 20:44:59.82","2023-01-29 11:00:00","136"
"513149-3be96186506c4f7e822bff8a01828fcd","Hilton - new york","3","1","2023-01-22 21:51:29.79","2023-01-26 11:00:00","148"
"513199-ed58490de2e54deda21bcc3989b625aa","Banyan Tree  - new york","2","2","2023-02-27 11:00:00","2023-03-01 11:00:00","139"
"513203-dd48cb85e0da4e5d97b97c43ca41f503","Accor - new york","5","1","2023-01-27 11:00:00","2023-02-01 11:00:00","445"
"513319-93c1e4a73eeb43e897146104dd9d6b17","Choice Hotels - philadelphia","4","1","2023-01-23 17:49:12.495","2023-01-28 11:00:00","198"
"513369-b8aa37d686f748fdbf66ca3ef7c91167","Rosewood - taipei","11","1","2023-06-08 00:43:46.515","2023-06-19 11:00:00","397"
"513412-9cab2461da7745d1a98f122fa67f3c7f","Hilton - calgary","3","1","2023-02-19 11:00:00","2023-02-22 11:00:00","137"
"513417-fe0df2285d4c45a8886d238de60dcab9","Shangri-La - new york","14","2","2023-01-20 11:00:00","2023-02-03 11:00:00","53"
"513432-bc48cd1beb814d56a7517052bc733f8b","Accor - san antonio","3","1","2023-01-27 14:27:09.855","2023-01-31 11:00:00","157"
"513435-36efa21efc05485b828e000d8b16ee3b","Accor - new york","14","1","2023-02-09 11:00:00","2023-02-23 11:00:00","83"
"513471-746a6fe0ca8f4772bd08da6235b5f46d","Rosewood - memphis","3","1","2023-01-31 11:00:00","2023-02-03 11:00:00","398"
"513472-d0d64ad751b54845bc5db6689b62d851","Wyndham - seattle","3","1","2023-01-24 18:44:28.05","2023-01-28 11:00:00","222"
"513515-b57c7128c5bd48f58e89d65d31371b81","Four Seasons - new york","1","1","2023-01-24 11:20:02.715","2023-01-25 11:00:00","284"
"513580-1bf2f6ff85a54a059dfb3ca0a9105701","Four Seasons - los angeles","3","1","2023-01-22 13:38:19.41","2023-01-26 11:00:00","315"
"513584-1e93c236591f47d39607ea06506894be","Hyatt - san francisco","1","1","2023-01-26 21:23:31.29","2023-01-28 11:00:00","192"
"513585-abb3b1e44d5246acb86be4107dbbd177","Extended Stay  - louisville","1","1","2023-01-22 16:37:40.53","2023-01-24 11:00:00","350"
"513646-8c26095573024649a3c619a2848d27c2","Best Western - chicago","4","1","2023-01-22 11:00:00","2023-01-26 11:00:00","376"
"513667-84395c3a19e64342a2937720c6e2f173","Fairmont - chicago","1","1","2023-01-24 10:38:07.575","2023-01-25 11:00:00","281"
"513671-d3ac9223edad4b29b89f3b1121222c17","Rosewood - new york","4","1","2023-01-23 15:05:17.385","2023-01-28 11:00:00","201"
"513696-c07550c219654d508b0988146589a117","Best Western - vancouver","7","1","2023-01-20 11:00:00","2023-01-27 11:00:00","389"
"513719-12f1a6933ae44bdfab759568f620307a","Shangri-La - houston","4","1","2023-01-23 16:22:28.02","2023-01-28 11:00:00","154"
"513744-7253fe58e6f6490e8a921834bf836cb2","Best Western - bangkok","9","1","2023-06-08 05:03:42.93","2023-06-17 11:00:00","104"
"513778-125f935a8a3e4e95a1f9a9d9d94deed1","Choice Hotels - tucson","10","2","2023-01-21 11:00:00","2023-01-31 11:00:00","422"
"513870-fa2df6bcb21f497e84ec6d80bf2ecb72","Fairmont - chicago","1","1","2023-01-23 20:30:52.155","2023-01-25 11:00:00","74"
"513876-be48d6b2ef184385995244bff498918f","Best Western - las vegas","8","1","2023-01-29 14:30:00.135","2023-02-07 11:00:00","172"
"513899-e3b6ecdc45374a6fa8a566a73dff08b0","Hyatt - portland","1","2","2023-01-24 16:55:24.465","2023-01-26 11:00:00","147"
"514035-689783f6d5054f34b3f1578f3e0f86f7","Shangri-La - paris","15","1","2023-07-04 21:15:04.41","2023-07-20 11:00:00","156"
"514057-6f90b8ee0fb24029ac6b27aec98d29bb","Four Seasons - new york","5","1","2023-01-23 16:31:38.01","2023-01-29 11:00:00","91"
"514112-b444e6747a4a47fe87ffc8e4856f84c4","Banyan Tree  - jacksonville","3","1","2023-01-28 20:08:56.94","2023-02-01 11:00:00","202"
"514155-4ca00619117240039dec5cddfc01093a","Aman Resorts - new york","4","1","2023-01-23 15:43:37.065","2023-01-28 11:00:00","218"
"514175-19138cba52f54cb08e7e2ca1dac07735","Hilton - los angeles","9","2","2023-01-24 11:00:00","2023-02-02 11:00:00","129"
"514178-b2b553e5910345c28c8ee66d26e1a64a","Accor - new york","2","1","2023-01-26 19:29:04.92","2023-01-29 11:00:00","67"
"514222-607cbadad819429799be6d0ce8fb4949","Hyatt - boston","4","3","2023-01-28 16:07:19.11","2023-02-02 11:00:00","287"
"514229-84bb82f91e414f5fa69937ba19f24da8","Shangri-La - san antonio","1","1","2023-01-25 10:59:46.32","2023-01-26 11:00:00","476"
"514410-c59a8abcfb004a20a185c4e9741d5576","Rosewood - san francisco","6","2","2023-01-27 12:43:18.75","2023-02-03 11:00:00","109"
"514414-6467728b23e44e329af3170b93dd223d","Conrad  - washington","1","1","2023-01-22 09:25:39.81","2023-01-23 11:00:00","290"
"514471-fdba69f81bb1427abf168f7ba0256439","Hyatt - columbus","2","1","2023-01-25 16:49:14.655","2023-01-28 11:00:00","222"
"514525-f108650fcf554a06af5047f8079d2344","Hilton - montreal","3","1","2023-01-27 19:06:24.3","2023-01-31 11:00:00","127"
"514533-7733b70210654b8ab4ab2b41ce00cd82","Conrad  - london","19","1","2023-07-05 12:02:24.945","2023-07-25 11:00:00","165"
"514578-d0c598d0fb4e49f4882162bc2c6e76ec","Aman Resorts - tucson","3","1","2023-01-23 18:39:11.205","2023-01-27 11:00:00","506"
"514582-c73d494c431e4d448bc0709af570ca56","Crowne Plaza - new york","11","1","2023-03-16 01:12:44.595","2023-03-27 11:00:00","211"
"514665-e5f6bafcc1214f8096c576aadbdb9520","Starwood  - detroit","2","2","2023-01-26 09:10:59.88","2023-01-28 11:00:00","69"
"514680-90736e1da1b644ad9df1e3e0eaf95fc6","Rosewood - new york","8","1","2023-01-24 11:46:41.16","2023-02-01 11:00:00","66"
"514703-81e1dc4d7f1c4256b6069a33d5f2b529","Hyatt - seattle","5","1","2023-01-27 12:43:14.475","2023-02-02 11:00:00","67"
"514845-f151368c621e428399aa270b9ade4f8c","Crowne Plaza - new york","4","2","2023-01-21 11:00:00","2023-01-25 11:00:00","76"
"514904-10ad1270ae734889bfb5dcd71c49a538","Four Seasons - montreal","2","1","2023-01-23 14:14:45.375","2023-01-26 11:00:00","358"
"514997-bf1d4d00baa14d07bda201a0aa6947a0","Radisson  - winnipeg","1","1","2023-01-27 12:47:45.825","2023-01-29 11:00:00","126"
"515008-62f3de39e3714c21bf5322fdfc1d123d","Crowne Plaza - jacksonville","3","2","2023-01-22 13:19:17.715","2023-01-26 11:00:00","48"
"515054-938a8b6e6f214e23ac647621efe3597d","Extended Stay  - new york","5","1","2023-01-23 15:56:12.885","2023-01-29 11:00:00","170"
"515125-82df79295d6f41eaa783d11d7e636da0","Extended Stay  - houston","2","1","2023-01-21 09:31:03.585","2023-01-23 11:00:00","132"
"515129-1127e9b798ed4d1db5bfb3b47ff44815","Starwood  - los angeles","4","1","2023-01-25 11:00:00","2023-01-29 11:00:00","110"
"515200-51d412176bdc41adb96aa0fac446ef47","Starwood  - los angeles","4","3","2023-01-23 12:34:54.21","2023-01-28 11:00:00","66"
"515298-b03a8661a58e4f7b9972e26fe01f1392","Wyndham - memphis","0","1","2023-01-25 11:01:36.84","2023-01-25 11:00:00","251"
"515336-101060c2e97d4d4e9c89489f4ff533f4","Wyndham - philadelphia","3","1","2023-01-24 15:41:50.91","2023-01-28 11:00:00","120"
"515352-2f4cf612eb694edfb6989ee1499c5d6e","Extended Stay  - edmonton","1","1","2023-01-23 12:21:02.565","2023-01-25 11:00:00","142"
"515414-a8923d90826345d494b807284d71aaed","NH Hotel  - houston","3","2","2023-01-21 19:36:11.61","2023-01-25 11:00:00","250"
"515523-658868a896da456eb74b10e92dbbdb71","Fairmont - los angeles","10","2","2023-01-26 11:00:00","2023-02-05 11:00:00","232"
"515615-481ae18b5efe4ebd9e2c3cda8ef50561","Extended Stay  - new york","2","1","2023-01-31 11:09:49.005","2023-02-02 11:00:00","141"
"515618-0ed21c1f352245cc85f538e8c5032bcc","Banyan Tree  - dallas","1","1","2023-01-24 09:39:55.8","2023-01-25 11:00:00","281"
"515630-3f20ad1af0eb43228750a7273971df0c","Rosewood - oklahoma city","3","1","2023-01-26 10:40:21.81","2023-01-29 11:00:00","215"
"515802-7fb9924b17ab4219a837b4c6313a9690","Banyan Tree  - san jose","3","2","2023-01-22 17:46:32.115","2023-01-26 11:00:00","142"
"515847-765ce5b736764b0aa6a741f0bb0d3bc9","Marriott  - portland","8","2","2023-01-23 11:00:00","2023-01-31 11:00:00","85"
"515859-f0187e3b2d5c4aaca94bd886cc336284","Four Seasons - osaka","18","1","2023-06-07 22:14:05.145","2023-06-26 11:00:00","128"
"515887-1b4a84542f63482e8efeec185c00911d","Shangri-La - houston","1","1","2023-01-28 11:42:38.655","2023-01-29 11:00:00","203"
"516011-18266c24f18e4eb29b694890654b7a59","Four Seasons - los angeles","1","1","2023-01-25 19:26:03.885","2023-01-27 11:00:00","205"
"516020-543b3bed487f43b2b6ba73f1e49ecdfe","Rosewood - chicago","8","1","2023-02-07 11:00:00","2023-02-15 11:00:00","73"
"516065-5e214c8ca12d443b84ed616e0650a51f","Four Seasons - new york","2","1","2023-01-22 11:11:00.825","2023-01-24 11:00:00","244"
"516168-fed89fda5a064f8aa2286f49e1037941","Crowne Plaza - san diego","3","1","2023-01-29 11:00:00","2023-02-01 11:00:00","211"
"516230-5da6d8420c9a4a43916e68e82b15b934","Radisson  - montreal","30","1","2023-01-26 11:00:00","2023-02-25 11:00:00","87"
"516260-cc2c977f877f47408d90f894d0162243","Aman Resorts - geneva","10","1","2023-07-05 20:43:03.54","2023-07-16 11:00:00","41"
"516272-8695cb9ebfb246ca9936176b33369878","Aman Resorts - montreal","5","1","2023-01-26 18:45:16.92","2023-02-01 11:00:00","105"
"516475-1bcc19e9f2114fa7afcf34a34f866734","Aman Resorts - vancouver","1","1","2023-01-29 12:33:56.925","2023-01-31 11:00:00","112"
"516480-81fc595ac2e84654834a985d6934ca82","Hyatt - baltimore","2","1","2023-01-23 16:14:33.81","2023-01-26 11:00:00","120"
"516704-b62ca0e23fe2432e8a76b055c9b535ed","Choice Hotels - dallas","13","1","2023-01-18 11:00:00","2023-01-31 11:00:00","116"
"516767-c88a81351bb34cd1be0ec6cd9e4fd1e3","Aman Resorts - charlotte","14","1","2023-01-24 18:41:13.425","2023-02-08 11:00:00","309"
"516831-b7bf2b6df1f84fe59d3b7fd58710b880","Shangri-La - new york","2","2","2023-01-25 09:56:24.9","2023-01-27 11:00:00","225"
"516879-85198c7e466e44f0b24049fdfdddfe64","Fairmont - san antonio","3","1","2023-01-21 16:11:40.11","2023-01-25 11:00:00","145"
"516918-1185bbc6297640369b591f8be36e79ba","NH Hotel  - new york","4","2","2023-01-26 21:14:19.05","2023-01-31 11:00:00","103"
"516956-e482337066eb4e1696b118b2f14d9a29","Starwood  - san antonio","7","1","2023-01-23 11:00:00","2023-01-30 11:00:00","60"
"517206-1a5dee60667f4be9894fbc0404670125","Hilton - philadelphia","3","1","2023-01-23 12:11:17.745","2023-01-27 11:00:00","484"
"517227-a7bb9e7246ae426e81e7450643d787b2","Hilton - houston","1","1","2023-01-28 12:08:54.15","2023-01-30 11:00:00","200"
"517284-3100d1197db74db0a037754d11c09415","Aman Resorts - new york","1","1","2023-01-25 12:11:18.825","2023-01-27 11:00:00","150"
"517287-91622e6f51c5473d8aa6f756f19e5c2e","Marriott  - hamilton","2","2","2023-02-12 11:00:00","2023-02-14 11:00:00","414"
"517331-347a6746835149f29b8fb29e6f37eae2","Hyatt - boston","9","1","2023-06-06 22:37:00.66","2023-06-16 11:00:00","292"
"517352-464d70d52cbc44af9877e0169be20402","Rosewood - edmonton","5","2","2023-01-24 18:52:48.54","2023-01-30 11:00:00","117"
"517475-fce6e02d72374bbf95125760e792083a","Four Seasons - phoenix","2","1","2023-01-26 13:13:29.28","2023-01-29 11:00:00","54"
"517487-de72f564497e414a83a4dfe83aee52a8","Extended Stay  - indianapolis","2","2","2023-01-29 13:51:44.955","2023-02-01 11:00:00","193"
"517585-0be1e9ba2be44dbba57245d5007c1f67","NH Hotel  - san jose","7","2","2023-01-20 11:00:00","2023-01-27 11:00:00","334"
"517659-65c9d1d13e6d43d2bf34e806ea524521","Radisson  - san antonio","3","1","2023-01-26 19:29:05.64","2023-01-30 11:00:00","235"
"517707-64fdaa73d0594a09b7f23f1ce0097df2","NH Hotel  - detroit","2","1","2023-01-23 14:59:27.555","2023-01-26 11:00:00","262"
"517820-ab9a2d97c8724a2d981c2643b0346120","Wyndham - venice","11","1","2023-06-08 09:57:45.765","2023-06-19 11:00:00","96"
"517838-14e7638fa0ac4186b5a2725c7dc2c0e3","Accor - los angeles","9","1","2023-01-21 11:00:00","2023-01-30 11:00:00","226"
"517877-351d2bd2e7614294af21ff94147a4224","Aman Resorts - jacksonville","1","1","2023-01-23 13:27:23.895","2023-01-25 11:00:00","230"
"517893-861c26b80d274b91a0e0102d14310a7e","Best Western - ottawa","2","1","2023-01-27 18:40:43.05","2023-01-30 11:00:00","428"
"517972-81511d0fd1c2475d82a5c0480823673b","Choice Hotels - calgary","3","1","2023-01-26 19:12:12.195","2023-01-30 11:00:00","286"
"517980-53c7414536f944bcb725994b1377f873","Fairmont - kuala lumpur","9","1","2023-06-08 06:56:36.555","2023-06-17 11:00:00","127"
"517998-6c560d32bd4e493daf5e1d6a9bfccb87","Rosewood - san francisco","5","1","2023-01-25 11:00:00","2023-01-30 11:00:00","132"
"518046-a149d7f7b83d456d976286c35cd7ee58","Best Western - san antonio","5","3","2023-01-24 11:00:00","2023-01-29 11:00:00","72"
"518166-d92d65f3bd1b482ab576883afe506e75","Fairmont - montreal","2","1","2023-01-28 12:40:43.905","2023-01-31 11:00:00","430"
"518204-7be8cba706af419988587a282165934d","Choice Hotels - toronto","0","1","2023-01-27 17:54:24.165","2023-01-28 11:00:00","112"
"518235-ec7cb0c17609426f9a78e401deead8aa","Conrad  - los angeles","5","1","2023-01-25 16:22:02.73","2023-01-31 11:00:00","416"
"518245-15323662fd09409eb2dc2fd3347f2214","Fairmont - ottawa","4","1","2023-01-20 11:00:00","2023-01-24 11:00:00","208"
"518378-e6d9a0e5bf684bdd95703d52a313b992","Marriott  - denver","14","1","2023-01-23 11:00:00","2023-02-06 11:00:00","163"
"518527-8be48202730b41dfb116591d401cda74","Accor - milwaukee","-1","2","2023-01-24 11:46:15.96","2023-01-23 11:00:00","140"
"518592-abce7eefe262493e8986e72045c7db9f","Hyatt - houston","3","1","2023-01-23 17:22:28.02","2023-01-27 11:00:00","160"
"518664-59e4cfd8d57c404888a878344a4046e4","Aman Resorts - montreal","1","1","2023-01-29 12:03:35.415","2023-01-31 11:00:00","97"
"518677-c46d5fdddfb74ae8b992151c55df1c60","Conrad  - new york","14","1","2023-01-26 13:17:20.625","2023-02-10 11:00:00","207"
"518694-f2e3d525073d4564840ae097ad25cbe2","Accor - montreal","2","1","2023-01-26 16:59:51.54","2023-01-29 11:00:00","458"
"518722-eb3b3497316e41e4966a05971a4f1cf2","Accor - boston","0","1","2023-01-24 18:47:56.85","2023-01-25 11:00:00","79"
"518776-f2243f6dbb9440f1b520593c43290e12","Starwood  - el paso","8","1","2023-01-20 11:00:00","2023-01-28 11:00:00","134"
"518781-dfc400ff30f947cb858401cbc605a312","Starwood  - calgary","4","1","2023-01-26 11:00:00","2023-01-30 11:00:00","72"
"518868-cecc19e375664ae280eb08ca4f645480","Fairmont - phoenix","5","1","2023-01-26 12:35:57.705","2023-02-01 11:00:00","99"
"518879-948185d5433f4111b4c8f07481003340","Starwood  - phoenix","6","1","2023-01-23 16:35:57.705","2023-01-30 11:00:00","105"
"518906-338794195bd74fe5805e62f1e335b113","Hilton - los angeles","1","1","2023-01-23 13:58:03.945","2023-01-25 11:00:00","228"
"519029-fc82bd0e0aea46d9af788869f8bbd562","Starwood  - milwaukee","1","1","2023-01-25 10:04:22.89","2023-01-26 11:00:00","133"
"519038-28fc281b421042fcada7a7cfbcc11839","Hyatt - charlotte","7","1","2023-01-28 17:55:05.925","2023-02-05 11:00:00","205"
"519086-8da49d9ea03f411a98028846b7cc9b44","Rosewood - columbus","1","1","2023-01-23 19:05:20.31","2023-01-25 11:00:00","191"
"519104-748354387dea4ee39af4af21feea393d","Shangri-La - dallas","8","1","2023-01-25 11:00:00","2023-02-02 11:00:00","172"
"519170-32a74066f7de4fb8ba7c37729b844b08","Crowne Plaza - toronto","4","1","2023-01-26 12:54:58.68","2023-01-31 11:00:00","254"
"519172-08ae100601ee49478e37de9b79a64104","NH Hotel  - houston","7","1","2023-02-01 12:48:21.285","2023-02-09 11:00:00","57"
"519207-8b57e32299bc469c9fa1560f4a3c2bb9","Radisson  - jacksonville","3","1","2023-01-26 13:19:17.715","2023-01-30 11:00:00","802"
"519335-cdcb13371cc94eb0877a38fc357017c8","NH Hotel  - louisville","2","2","2023-01-20 11:00:00","2023-01-22 11:00:00","241"
"519434-e33aa98d842547a6b2a93e7ca8afe679","Marriott  - houston","4","1","2023-01-24 11:51:41.4","2023-01-28 11:00:00","167"
"519438-3360a1fd87a640568f99023af166bad0","Marriott  - quito","7","1","2023-07-05 20:43:01.695","2023-07-13 11:00:00","181"
"519441-77e232e7db7d48ca928649c0d3ec66d6","Choice Hotels - los angeles","5","1","2023-01-27 09:40:44.535","2023-02-01 11:00:00","269"
"519551-e0826ac39636475fb7af18e34fe301b6","Shangri-La - san diego","2","1","2023-01-27 18:31:09.39","2023-01-30 11:00:00","446"
"519556-c63ff2d62a7e4b4dab6d72ba06092c5a","Aman Resorts - new york","6","1","2023-02-17 11:00:00","2023-02-23 11:00:00","198"
"519565-298db1e75b8d485e85c981985a3c7088","Wyndham - toronto","9","1","2023-01-30 12:47:49.38","2023-02-09 11:00:00","126"
"519581-70aa42847c5945fe87e84b826e1598ed","Four Seasons - washington","0","1","2023-01-24 19:39:18.54","2023-01-25 11:00:00","45"
"519584-4e193622d8d0436084ece1c2a8833a19","Marriott  - austin","6","1","2023-01-26 20:03:24.75","2023-02-02 11:00:00","570"
"519638-ac458373311944b8a9e22b2366516c54","Aman Resorts - columbus","1","1","2023-01-22 10:23:13.65","2023-01-23 11:00:00","365"
"519818-e0f98deba8c54bb8acf9e3673b224258","Extended Stay  - quebec","5","1","2023-01-21 11:00:00","2023-01-26 11:00:00","139"
"519847-60be0aaa96e141f99aa4a62735158575","Hilton - new york","1","1","2023-01-25 15:46:41.16","2023-01-27 11:00:00","83"
"519861-f663fd11a11a4cac92c9f638bf39ebfb","Starwood  - detroit","1","1","2023-01-24 15:58:33.87","2023-01-26 11:00:00","59"
"519925-a6175252185947fcb9697bd3d25a31d2","Starwood  - columbus","0","3","2023-01-24 09:57:38.25","2023-01-24 11:00:00","153"
"519933-c3e477d641254b43806397159f240a4a","Fairmont - new york","5","1","2023-01-25 17:09:21.555","2023-01-31 11:00:00","85"
"519936-8049d81db93f414b9fcbffae6edf8fac","InterContinental  - dallas","1","1","2023-01-25 19:19:42.69","2023-01-27 11:00:00","160"
"520039-3fb1af1d77144d27a6490c9d17eefe63","Hyatt - san antonio","1","2","2023-01-24 17:10:45.615","2023-01-26 11:00:00","110"
"520115-5e0cc6f703104f9e90264d6402ca6640","Rosewood - ottawa","10","1","2023-01-25 11:18:39.645","2023-02-04 11:00:00","248"
"520121-9b7b13d3d55d47aebb3d9af3df600d4f","Starwood  - new york","1","1","2023-01-29 20:19:20.055","2023-01-31 11:00:00","278"
"520241-fd662db330904bf797592ebea0530c9d","Best Western - winnipeg","3","1","2023-01-27 17:46:20.55","2023-01-31 11:00:00","244"
"520262-6030636e833d447a9d291dd0a73285e3","Crowne Plaza - washington","0","1","2023-01-24 10:35:48.525","2023-01-24 11:00:00","80"
"520326-eb88b9a84a4049d782e8a17441330568","Shangri-La - philadelphia","7","1","2023-01-25 09:11:31.2","2023-02-01 11:00:00","208"
"520482-ffd9a88448aa4fe081744a83cc7cc249","Conrad  - calgary","4","1","2023-01-23 11:00:00","2023-01-27 11:00:00","121"
"520517-4a2a2c085fde4264b179ef2953d6456b","Banyan Tree  - berlin","16","1","2023-07-05 20:31:35.355","2023-07-22 11:00:00","143"
"520579-389999a6a5944a7bb1de5217972fde15","Radisson  - toronto","1","1","2023-01-27 11:42:32.58","2023-01-28 11:00:00","184"
"520620-8cc8fbc06b8e4e2d96b59e28e3d168c6","Conrad  - milwaukee","7","1","2023-01-28 11:00:00","2023-02-04 11:00:00","334"
"520692-762e144c2dda424287c931d96c2aa271","Crowne Plaza - new york","1","1","2023-01-23 18:54:53.1","2023-01-25 11:00:00","637"
"520774-27ca09a3c06642e9b0ee1e6ebe4b6570","Hilton - san francisco","12","2","2023-07-05 21:42:41.04","2023-07-18 11:00:00","94"
